S.No,Company_Name,NSE_Symbol,Rating,Industry,,,,
11976,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
11977,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
11978,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
11979,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
11980,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
11981,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
11982,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
11983,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
11984,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
11985,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
11986,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
11987,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
11988,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
11989,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
11990,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
11991,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
11992,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
11993,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
11994,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
11995,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
11996,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
11997,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
11998,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
11999,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12000,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12001,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12002,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12003,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12004,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12005,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12006,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12007,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12008,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12009,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12010,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12011,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12012,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12013,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12014,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12015,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12016,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12017,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12018,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12019,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12020,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12021,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12022,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12023,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12024,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12025,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12026,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12027,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12028,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12029,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12030,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12031,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12032,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12033,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12034,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12035,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12036,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12037,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12038,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12039,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12040,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12041,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12042,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12043,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12044,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12045,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12046,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12047,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12048,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12049,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12050,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12051,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12052,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12053,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12054,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12055,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12056,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12057,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12058,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12059,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12060,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12061,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12062,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12063,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12064,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12065,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12066,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12067,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12068,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12069,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12070,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12071,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12072,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12073,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12074,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12075,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12076,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12077,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12078,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12079,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12080,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12081,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12082,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12083,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12084,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12085,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12086,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12087,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12088,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12089,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12090,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12091,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12092,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12093,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12094,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12095,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12096,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12097,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12098,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12099,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12100,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12101,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12102,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12103,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12104,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12105,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12106,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12107,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12108,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12109,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12110,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12111,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12112,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12113,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12114,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12115,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12116,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12117,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12118,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12119,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12120,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12121,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12122,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12123,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12124,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12125,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12126,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12127,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12128,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12129,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12130,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12131,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12132,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12133,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12134,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12135,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12136,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12137,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12138,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12139,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12140,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12141,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12142,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12143,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12144,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12145,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12146,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12147,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12148,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12149,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12150,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12151,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12152,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12153,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12154,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12155,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12156,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12157,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12158,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12159,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12160,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12161,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12162,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12163,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12164,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12165,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12166,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12167,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12168,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12169,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12170,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12171,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12172,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12173,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12174,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12175,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12176,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12177,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12178,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12179,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12180,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12181,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12182,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12183,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12184,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12185,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12186,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12187,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12188,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12189,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12190,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12191,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12192,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12193,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12194,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12195,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12196,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12197,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12198,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12199,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12200,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12201,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12202,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12203,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12204,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12205,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12206,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12207,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12208,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12209,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12210,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12211,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12212,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12213,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12214,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12215,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12216,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12217,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12218,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12219,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12220,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12221,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12222,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12223,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12224,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12225,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12226,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12227,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12228,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12229,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12230,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12231,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12232,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12233,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12234,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12235,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12236,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12237,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12238,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12239,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12240,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12241,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12242,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12243,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12244,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
12245,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
12246,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
12247,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
12248,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
12249,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
12250,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
12251,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
12252,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
12253,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12254,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12255,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12256,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12257,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12258,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
12259,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
12260,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
12261,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
12262,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
12263,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
12264,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
12265,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
